Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.128278946038336,7/4/2016,14,1,10,23.38,20.71,83.22,0.89,29.09,29.88,1552.25,,
0.362796520115808,7/4/2016,15,1,7.54,23.55,21.22,85.39,1.65,29.08,29.87,2034.75,,
0.3097072718665,7/4/2016,16,1,10,24.21,21.34,82.84,0,29.07,29.86,1564,,
0.999200508231297,7/4/2016,17,1,10,24.12,21.22,81.08,2.08,29.07,29.86,825,,
0.95955385453999,7/5/2016,6,1,4.32,21.86,21.53,94.44,0.12,29.15,29.94,187.45,,
0.86106064170599,7/5/2016,7,1,8.88,23.24,21.61,87.44,1.08,29.15,29.94,593.5,,
0.321686998009682,7/5/2016,8,0.97,10,24.68,21.74,81.77,2.96,29.15,29.94,1194,,
0.229886975837871,7/5/2016,9,0.74,10,25.32,22.06,80.4,4.76,29.16,29.95,2483.75,,
0.472431362606585,7/5/2016,10,0.99,10,26.42,21.77,74.92,4.73,29.16,29.96,2245,,
0.921306817093864,7/5/2016,11,0.71,10,24.49,15.1,44.73,6.84,25.65,29.96,2719.75,,
0.351817215327173,7/5/2016,12,0.65,10,25.84,15.69,53.57,7.68,29.16,29.95,3406.25,,
0.965749522438273,7/5/2016,13,0.64,10,28.33,22.06,66.92,6.16,29.14,29.93,3904.75,,
0.129030962241814,7/5/2016,14,0.58,10,28.62,21.95,67,8.53,29.14,29.93,3872.75,,
0.087184398667887,7/5/2016,15,0.72,10,28.57,22.89,69.71,8,29.12,29.92,3727.5,,
0.707594694569707,7/5/2016,16,0.44,10,28.41,21.1,63,9,29.1,29.92,2443.5,,
0.52861925214529,7/5/2016,17,0.19,10,28.16,21.1,63,9,29.09,29.91,1848,,
0.508352729026228,7/6/2016,6,1,8.06,20.29,19.97,94.19,9.81,29.19,29.98,0,,
0.009310785215348,7/6/2016,7,0.69,7.78,20.5,19.97,92.67,11,29.2,30,32.43,,
0.522629733895883,7/6/2016,8,0.92,10,20.95,20.42,93,4.12,29.16,29.95,239.63,,
0.210134038235992,7/6/2016,9,0.03,10,21.6,20.81,92.88,10.88,29.08,29.88,611.25,,
0.146087024826556,7/6/2016,10,0,10,22.57,21.31,89.88,14,29.06,29.85,1303.5,,
0.18614760809578,7/6/2016,11,0.03,10,23.72,21.28,83.04,10.12,29.04,29.83,1415.5,,
0.968376650707796,7/6/2016,12,0,10,26.49,22.06,76.12,6.4,29.03,29.83,2659.5,,
0.619071815395728,7/6/2016,13,0,10,25.6,16,55.28,6.2,29.06,29.85,4459,,
0.319044122239575,7/6/2016,14,0,10,28.11,22.79,69.89,3.55,29.07,29.86,2645.5,,
0.924957503098995,7/6/2016,15,0,10,21.99,2.95,21.66,6.96,29.07,29.86,2437.5,,
0.481176058063284,7/6/2016,16,0.03,10,27.33,23.64,75.84,6.72,29.08,29.87,1736.75,,
0.221365162404254,7/6/2016,17,0.62,10,26.28,23.51,79.24,7,29.08,29.87,939.25,,
0.294073768891394,7/7/2016,6,0.83,1.21,20.62,21.19,97.74,3.37,29.1,29.9,279,,
0.787901780102402,7/7/2016,7,0.75,6.24,21.86,21.85,92.8,2.96,29.09,29.88,778.25,,
0.781152718700469,7/7/2016,8,0.99,5.97,22.75,22.1,91.18,7.53,29.08,29.87,1216.5,,
0.1959105709102,7/7/2016,9,0.89,9,24.12,22.12,87.08,6.74,29.09,29.88,2215.5,,
0.907479877118021,7/7/2016,10,0.54,10,24.21,22.53,87.67,7.18,29.12,29.91,2071,,
0.521535008912906,7/7/2016,11,0.33,10,23.65,22.17,87.16,9.23,29.09,29.88,606.5,,
0.548904014285654,7/7/2016,12,0.16,10,25.22,22.65,83.16,13.84,28.99,29.79,1398,,
0.814643542282283,7/7/2016,13,0,10,27.11,22.54,76.88,15.69,28.97,29.76,3215,,
0.274386393139139,7/7/2016,14,0.14,10,28.07,23.54,75.44,13.16,28.98,29.77,4111.5,,
0.819523402489722,7/7/2016,15,0,10,28.47,22.88,69.76,13.18,29,29.79,3683.25,,
0.739227187121287,7/7/2016,16,0.38,10,26.13,16.01,55.28,12.88,29,29.79,2905.75,,
0.349122235784307,7/7/2016,17,0.8,10,27.59,22.92,75,11.24,28.99,29.78,1842.25,,
0.571203804807738,7/8/2016,6,0,10,22.45,22.22,94.92,5.12,29.1,29.89,345.25,,
0.036609146045521,7/8/2016,7,0.45,10,24.42,23.06,89.04,5.68,29.11,29.9,965.25,,
0.494009418180212,7/8/2016,8,0.02,10,26.14,23.38,82.24,5.4,29.1,29.89,1356.5,,
0.386289993068203,7/8/2016,9,0.42,10,27.27,23.76,79.24,6.44,29.09,29.88,2894.25,,
0.161015590652823,7/8/2016,10,0.65,10,28.22,23.34,73.15,11.09,29.08,29.87,3865.5,,
0.647724526468664,7/8/2016,11,0.44,10,28.81,23.75,73.77,9.29,29.08,29.87,3891.75,,
0.23354232381098,7/8/2016,12,0.44,10,29.18,22.2,67,10,29.07,29.89,4320,,
0.851760014891624,7/8/2016,13,0.44,10,29.78,22.98,61.44,13.67,29.09,29.88,3219,,
0.926688621519133,7/8/2016,14,0.75,10,29.44,22.2,67,8,29.08,29.9,3712.25,,
0.34226317727007,7/8/2016,15,0.04,10,26.62,11.61,38.88,17.41,29.09,29.88,3613.5,,
0.15759550803341,7/8/2016,16,0,10,26.42,12.89,39.72,12.72,29.09,29.88,2969,,
0.902202751254663,7/8/2016,17,0,10,27.74,17.76,51,10.12,29.09,29.88,2016.5,,
0.673082679510117,7/9/2016,6,0,10,19.33,17.38,85.08,7.36,29.21,30,200,,
0.966154035879299,7/9/2016,7,0,10,20.97,18.38,84.12,7.96,29.24,30.03,996,,
0.19078001822345,7/9/2016,8,0,10,22.24,18.47,77.08,7.72,29.25,30.04,2078.75,,
0.346888315863907,7/9/2016,9,0.28,10,23.49,18.2,70.8,8.96,29.26,30.05,3193.5,,
0.341244458220899,7/9/2016,10,0.53,10,24.41,17.54,64.44,9.8,29.27,30.06,4097.5,,
0.628652436425909,7/9/2016,11,0.64,10,25.09,17.83,62.2,7.56,29.27,30.06,4203.25,,
0.732148076873273,7/9/2016,12,0.54,10,25.62,18.22,61.36,7.36,29.27,30.06,3565.75,,
0.171727472683415,7/9/2016,13,0.43,10,26.06,17.97,57.64,8.08,29.27,30.06,4368.75,,
0.444269625237212,7/9/2016,14,0.43,10,26.36,17.62,55.76,8.6,29.27,30.06,3986,,
0.185837358003482,7/9/2016,15,0.65,10,26.19,17.35,54.48,6.76,29.27,30.06,3463.75,,
0.878482700092718,7/9/2016,16,0.44,10,26.34,17.29,53.52,6.76,29.27,30.06,2056.5,,
0.988344176439568,7/9/2016,17,0.29,10,26.27,16.84,52.56,7.72,29.25,30.04,1650.5,,
0.341569342883304,7/10/2016,6,0,10,19.04,16.42,81.44,0.12,29.31,30.11,200.5,,
0.866381161380559,7/10/2016,7,0,10,21.61,15.52,66.4,4.68,29.31,30.1,969.75,,
0.952259882353246,7/10/2016,8,0,10,22.88,15.86,64.72,6.4,29.31,30.1,2164,,
0.460462301503867,7/10/2016,9,0,10,24.1,16.16,61.44,6.72,29.3,30.09,3171.25,,
0.058718522079289,7/10/2016,10,0,10,25.15,16.68,58.64,7.36,29.29,30.08,3920.25,,
0.109844991005957,7/10/2016,11,0,10,25.98,17.08,56,5.64,29.29,30.08,4383.5,,
0.04451843444258,7/10/2016,12,0,10,24.43,10.17,38.01,4.12,29.28,30.07,4551.75,,
0.254098549718037,7/10/2016,13,0,10,24.95,10.05,37.36,2.35,29.27,30.06,4494.25,,
0.828151999274269,7/10/2016,14,0,10,27.41,17.8,55,0,29.23,30.05,4062,,
0.668907162500545,7/10/2016,15,0,10,27.51,18.9,57,7,29.23,30.05,3629.75,,
0.351686388021335,7/10/2016,16,0,10,27.61,18.1,55.22,6,29.22,30.01,2863,,
0.173180714948103,7/10/2016,17,0.02,10,27.34,18.99,57.89,5.67,29.22,30.01,1931.75,,
0.14437760412693,7/11/2016,6,0,10,21.29,19.35,88.92,4.8,29.22,30.01,197.68,,
0.53014153894037,7/11/2016,7,0,10,23.92,20.86,85.52,7.36,29.23,30.02,929,,
0.09180378401652,7/11/2016,8,0,10,26.08,22.69,80.4,9.36,29.23,30.02,1821,,
0.206205814378336,7/11/2016,9,0.11,10,27.79,23.84,77.49,10.73,29.22,30.01,3005.25,,
0.086308708414435,7/11/2016,10,0.72,10,28.73,23.96,72.12,12.06,29.22,30.01,3747.25,,
0.687095959438011,7/11/2016,11,0.67,10,29.28,23.87,69.67,13,29.22,30.01,3631.25,,
0.248569269897416,7/11/2016,12,0.41,10,29.65,23.87,65,13,29.22,30.01,3180.25,,
0.4075934716966,7/11/2016,13,0.75,10,29.8,22.2,63,14,29.18,30,3581,,
0.558801359497011,7/11/2016,14,0.44,10,30.06,22.2,61,14,29.16,29.98,4129.25,,
0.699301251443103,7/11/2016,15,0.44,10,29.77,21.7,61,13,29.16,29.98,3091.25,,
0.193923791637644,7/11/2016,16,0.05,10,26.59,4.32,24.32,11,29.16,29.95,2620,,
0.440991715760902,7/11/2016,17,0.19,10,28.86,21.7,61,14,29.13,29.95,1912.5,,
0.222505373647436,7/12/2016,6,0.49,4.41,23.26,22.65,96.74,7.52,29.13,29.93,272.25,,
0.646454263012856,7/12/2016,7,0.83,6.92,25.01,23.95,91.08,8.27,29.13,29.92,708.75,,
0.142347177723423,7/12/2016,8,0.89,7.15,26.23,24.16,85.92,9.61,29.13,29.92,1379,,
0.980162593303248,7/12/2016,9,0.72,8.04,27.77,24.73,82.32,11.88,29.12,29.91,1252.75,,
0.688974561402574,7/12/2016,10,0.72,10,25.75,4.57,26.08,8.22,29.1,29.89,3498.75,,
0.996347357751802,7/12/2016,11,0.67,10,29.44,24.88,74.67,14.89,29.07,29.86,3934.75,,
0.648160747019574,7/12/2016,12,0.44,10,29.29,23.9,70,16,29.05,29.87,3923.75,,
0.568754207342863,7/12/2016,13,0.44,10,29.06,23.9,72,16,29.04,29.86,2708.5,,
0.659568282077089,7/12/2016,14,0.19,10,28.77,23.25,68.58,11.73,29.1,29.89,2309.75,,
0.368894631974399,7/12/2016,15,0,10,28.23,22.2,67,10,29.08,29.9,2593,,
0.202009144471958,7/12/2016,16,0,10,28.09,22.29,69.23,7.33,29.11,29.9,1939,,
0.520311125321314,7/12/2016,17,0,10,27.73,22.43,71.45,7.11,29.11,29.9,1429.75,,
0.059259834233672,7/13/2016,6,0.53,3.15,23.2,22.73,97.78,5.7,29.18,29.97,258.25,,
0.57327662082389,7/13/2016,7,0.39,5.27,24.54,23.8,94.7,4.19,29.19,29.98,897,,
0.383366659050807,7/13/2016,8,0.66,9.04,25.27,23.45,86.72,8.07,29.19,29.98,1535.25,,
0.152337547624484,7/13/2016,9,0.97,5.78,23.21,20.64,89.86,9.45,29.19,29.98,675.5,,
0.80075973784551,7/13/2016,10,0.77,8.14,23.87,21.88,94.01,8.11,29.17,29.96,181.23,,
0.084287130041048,7/13/2016,11,0.01,10,27.49,24.03,85,9.96,29.15,29.94,2254.75,,
0.762046601390466,7/13/2016,12,0.65,9,28.04,25.01,84.05,9.78,29.14,29.93,3094.75,,
0.480371791403741,7/13/2016,13,0.69,10,26.77,6.6,31.13,8.9,29.1,29.9,2987,,
0.595580618828535,7/13/2016,14,0.75,10,30.39,24.4,70,15,29.06,29.88,3590.75,,
0.379733154550195,7/13/2016,15,0.19,10,29.92,23.9,65,14,29.03,29.85,3592.25,,
0.377812585094944,7/13/2016,16,0.72,10,28.16,24.55,78.65,9.45,29,29.79,1155.25,,
0.615432233549655,7/13/2016,17,0.99,6.32,22.12,21.26,90.29,14.28,29.08,29.87,94.65,,
0.284513618098572,7/14/2016,6,0.31,10,21.21,20,88.8,7.72,29.16,29.95,300.95,,
0.470467717386782,7/14/2016,7,0,10,22.18,20.37,85.92,7.92,29.16,29.95,755.75,,
0.863289073109627,7/14/2016,8,0,10,23.44,21.15,84,9.92,29.17,29.96,1360.5,,
0.183187219081447,7/14/2016,9,0,10,24.86,22.1,82.84,9.96,29.16,29.95,2452.5,,
0.342566118342802,7/14/2016,10,0,10,25.97,23.04,82.76,8.56,29.15,29.94,3277.25,,
0.433629990788177,7/14/2016,11,0,10,24.79,16.97,62.85,7.36,29.16,29.95,3752.75,,
0.44445910374634,7/14/2016,12,0.01,10,28.32,24.02,75.41,8.53,29.16,29.95,3618.25,,
0.662422828609124,7/14/2016,13,0,10,26.75,12.71,42.88,8.06,29.15,29.95,4447,,
0.506382056744769,7/14/2016,14,0.39,10,29.63,20.96,55.22,9.89,29.13,29.92,4186.75,,
0.974375440739095,7/14/2016,15,0.39,10,26.04,4.07,23.66,10,29.12,29.91,3505.25,,
0.547849633265287,7/14/2016,16,0.41,10,28.78,22.35,64.78,9,29.12,29.91,2713.25,,
0.76490569091402,7/14/2016,17,0.21,10,25.98,12.37,42.65,9.83,29.13,29.93,1649.75,,
0.374881464522332,7/15/2016,6,0,10,20.73,19.48,88.08,3.52,29.21,30,182.68,,
0.974960980936885,7/15/2016,7,0.14,10,22.53,19.21,79.2,7.56,29.22,30.01,951,,
0.215870603220537,7/15/2016,8,0,10,23.54,18.93,75.68,8.4,29.23,30.02,2049.75,,
0.378432378638536,7/15/2016,9,0,10,24.49,18.61,68.12,9,29.23,30.02,3147.25,,
0.777864365372807,7/15/2016,10,0,10,25.12,18.84,66.36,9.72,29.23,30.02,3947,,
0.687471057986841,7/15/2016,11,0,10,25.81,19.48,67,10.6,29.24,30.03,4379,,
0.492823917185888,7/15/2016,12,0.28,10,26.24,19.67,65.52,13.48,29.24,30.03,4620.5,,
0.163527101976797,7/15/2016,13,0.53,10,26.2,18.68,61.04,13.72,29.25,30.04,3946,,
0.024793171091005,7/15/2016,14,0,10,26.05,17.74,57.92,13.08,29.25,30.04,4076.75,,
0.523699063807726,7/15/2016,15,0.28,10,25.76,18.04,60.4,9.24,29.24,30.03,3932.5,,
0.62834556447342,7/15/2016,16,0.42,10,25.33,17.46,60.96,13.72,29.23,30.02,3069.5,,
0.901063479948789,7/15/2016,17,0.03,10,24.35,17.17,63.36,9.04,29.24,30.03,1836.5,,
0.465550207765773,7/16/2016,6,0,9.92,18.15,16.32,86.16,6.92,29.34,30.14,146.58,,
0.224599850364029,7/16/2016,7,0.01,10,19.69,15.48,75.15,9.08,29.36,30.15,926.5,,
0.647391032427549,7/16/2016,8,0,10,21.1,15.29,67.8,7.44,29.36,30.15,2124.25,,
0.707373556680977,7/16/2016,9,0,10,22.12,15.29,62.8,6.68,29.36,30.16,3159.75,,
0.159482774324715,7/16/2016,10,0.14,10,22.98,15.15,59.52,3.32,29.36,30.16,3900.5,,
0.191377436509356,7/16/2016,11,0.64,10,23.72,15.89,61.36,5.12,29.36,30.16,4166.25,,
0.241240487666801,7/16/2016,12,0.65,10,24.51,16,56.8,4.08,29.36,30.15,3907.75,,
0.564128890866414,7/16/2016,13,0.14,10,24.85,16.22,57.44,1.84,29.35,30.14,4269.25,,
0.473067685961723,7/16/2016,14,0.16,10,25.38,16.05,53.52,3.2,29.33,30.12,4363.75,,
0.702432066434994,7/16/2016,15,0.28,10,25.66,16.52,54.72,1.16,29.32,30.11,3551.25,,
0.33902001962997,7/16/2016,16,0,10,25.66,16.51,54,0.17,29.31,30.11,2884.25,,
0.920108146732673,7/16/2016,17,0.01,10,22.11,7.69,33.23,1.11,29.3,30.1,1959.5,,
0.228157734964043,7/17/2016,6,0.28,10,19.35,18.35,92.04,5.36,29.31,30.11,264.5,,
0.033063245937228,7/17/2016,7,0.42,10,21.71,20.19,87.84,8,29.32,30.11,755,,
0.452624496305361,7/17/2016,8,0.03,10,23.79,21.12,82.96,9.36,29.31,30.11,1350.5,,
0.397180624073371,7/17/2016,9,0.24,10,25.17,21.92,82.84,8.52,29.32,30.11,2141,,
0.233008420327678,7/17/2016,10,0.94,5.08,21.82,19.49,86.71,12.58,29.36,30.16,1331.25,,
0.182848452357575,7/17/2016,11,0.48,7.88,20.62,19.65,94.59,11.8,29.28,30.08,67.77,,
0.327472514472902,7/17/2016,12,0,10,23.99,21.37,85.6,7.48,29.29,30.08,1503.25,,
0.539264536229894,7/17/2016,13,0,10,26.79,23.1,81.04,14.52,29.28,30.07,3599,,
0.714230946497992,7/17/2016,14,0.14,10,28.91,24.98,79.36,13.96,29.26,30.05,3551.5,,
0.783611628692597,7/17/2016,15,0.44,10,28.25,24.4,75,18,29.23,30.05,3255.5,,
0.255230857757851,7/17/2016,16,0.24,10,28.98,24.25,75.4,13.36,29.22,30.01,2540.75,,
0.622101816115901,7/17/2016,17,0,10,28.64,25.28,79.18,11.17,29.21,30.01,1591.25,,
0.680218990892172,7/18/2016,6,0.04,10,23.27,21.85,91.16,4.72,29.33,30.12,97.74,,
0.841096431016922,7/18/2016,7,0.04,10,24.84,23.45,87.84,2.88,29.34,30.13,667.75,,
0.575074945576489,7/18/2016,8,0.6,10,25.26,24.59,86.92,5.44,29.37,30.17,1319,,
0.622493548085913,7/18/2016,9,1,6.14,23.74,23.28,90.67,7.05,29.4,30.21,865,,
0.815743373241276,7/18/2016,10,0.75,8.2,22.89,23.23,94.77,5.62,29.38,30.19,33.42,,
0.436825924552977,7/18/2016,11,0.28,10,24.67,24.03,91.68,2.2,29.38,30.18,694.33,,
0.982653354760259,7/18/2016,12,0.22,10,26.06,24.73,89.24,4.58,29.38,30.19,2094,,
0.387124512111768,7/18/2016,13,0.56,10,27.5,24.73,83.12,6.59,29.39,30.19,4342.25,,
0.813637954648584,7/18/2016,14,0,9,27.87,21.7,69,7,29.37,30.19,3732.25,,
0.028864046558738,7/18/2016,15,0,10,25.07,4.38,25.53,6.78,29.39,30.18,3711.25,,
0.196494158823043,7/18/2016,16,0.02,10,25.45,4.5,26.08,5.67,29.37,30.17,2104.25,,
0.553626987384632,7/18/2016,17,0,10,28.08,24.14,79.92,6.36,29.37,30.17,1318.75,,
0.058632373809815,7/19/2016,6,1,0.12,21.71,21.9,99.67,0.29,29.44,30.24,237.95,,
0.474232763983309,7/19/2016,7,1,0.36,23.01,22.88,99.43,2.57,29.44,30.25,712,,
0.492474823025987,7/19/2016,8,0.91,7.83,24.5,23.71,93.89,2.96,29.45,30.26,1338,,
0.15255737863481,7/19/2016,9,0.63,9.04,23.67,17.17,67,5,29.45,30.25,2531.5,,
0.592294384492561,7/19/2016,10,0,10,28.15,22.8,70,0,29.42,30.25,3707.5,,
0.476514696609229,7/19/2016,11,0.44,10,29.23,23.3,68,6,29.41,30.24,2743.75,,
0.225136306136847,7/19/2016,12,0.69,10,29.87,22.98,61.22,2.67,29.42,30.22,2629.75,,
0.480395997641608,7/19/2016,13,0.69,10,30.11,23.87,64.78,0.55,29.42,30.22,3458.5,,
0.831065800506622,7/19/2016,14,0.44,10,30.22,23.3,65,5,29.39,30.21,3532.75,,
0.808107619173825,7/19/2016,15,0.19,10,30.19,22.8,59,7,29.38,30.2,2181.5,,
0.19779005413875,7/19/2016,16,0,10,29.59,23.3,65,5,29.37,30.19,1279,,
0.381352351047099,7/19/2016,17,0,10,28.66,23.3,70,3,29.36,30.18,439.75,,
0.806422305060551,7/20/2016,6,1,9,22.17,21.85,96.84,2.56,29.43,30.23,145.75,,
0.054717715829611,7/20/2016,7,0.32,10,23.82,22.34,89.8,1.24,29.43,30.23,450,,
0.886195813072845,7/20/2016,8,0.06,10,25.59,23.02,82.17,6.06,29.43,30.24,1065.25,,
0.406516700051725,7/20/2016,9,0.04,10,26.97,23.74,76.68,5.68,29.42,30.22,2711.25,,
0.2567966026254,7/20/2016,10,0.47,10,24.21,4.45,25.75,8,29.43,30.23,3022.75,,
0.927690399345011,7/20/2016,11,0,10,28.32,22.99,70.16,6.92,29.4,30.2,3645,,
0.501932079670951,7/20/2016,12,0.12,10,28.39,22.96,73.6,6,29.39,30.19,3956.25,,
0.155633367132396,7/20/2016,13,0.3,10,29.51,23.3,65.57,4.54,29.4,30.2,3411.25,,
0.249826602404937,7/20/2016,14,0.19,10,29.39,22.8,65,0,29.36,30.18,3897.75,,
0.711139655206353,7/20/2016,15,0.19,10,29.44,23.3,68,6,29.34,30.16,3738.75,,
0.103652239311486,7/20/2016,16,0,10,29.82,23.03,61.77,3.22,29.34,30.14,2616.25,,
0.348782654386014,7/20/2016,17,0,10,28.86,23.9,72,7,29.3,30.12,2165.25,,
0.380251382710412,7/21/2016,6,0.28,3.96,24.19,23.57,95.92,3.76,29.34,30.14,118.1,,
0.631693220697343,7/21/2016,7,0.7,6.56,26.17,25.18,91,5.4,29.34,30.14,535.5,,
0.482864018063992,7/21/2016,8,0.38,8.47,27.82,25.67,83.59,7.53,29.33,30.13,966.5,,
0.810085776494816,7/21/2016,9,0.02,10,29.33,25.82,75.22,8.11,29.31,30.11,1789.75,,
0.860193763626739,7/21/2016,10,0,10,30.11,25,75,11,29.3,30.12,2416.25,,
0.468819574918598,7/21/2016,11,0,10,31.03,26.85,75,9.78,29.31,30.11,2804.75,,
0.024265531217679,7/21/2016,12,0.19,10,31.38,26.7,77,10,29.29,30.11,2704.75,,
0.385600886773318,7/21/2016,13,0.44,10,31.96,26.98,73.12,9.53,29.29,30.08,2539.75,,
0.248426408041269,7/21/2016,14,0.44,10,31.83,26.1,72,11,29.25,30.07,3590.75,,
0.368233814369887,7/21/2016,15,0.12,10,32.01,26.82,72.8,9.4,29.26,30.05,2805.5,,
0.738275383133441,7/21/2016,16,0.44,10,31.64,26.1,72,10,29.23,30.05,2202.75,,
0.664176001446322,7/21/2016,17,0.19,10,31.08,26.1,75,11,29.22,30.04,1687,,
0.210535073652863,7/22/2016,6,0.31,10,22.33,19.45,83,16,29.18,30,41.25,,
0.606587430927902,7/22/2016,7,0,10,23.32,19.4,79,11,29.23,30.05,322.5,,
0.511567441048101,7/22/2016,8,0,10,24.48,20.6,82,9,29.24,30.06,927,,
0.54283046303317,7/22/2016,9,0,10,25.71,21.1,77,7,29.25,30.07,1975.5,,
0.047821020940319,7/22/2016,10,0,10,27.01,21.7,72,6,29.25,30.07,2727.75,,
0.314479193184525,7/22/2016,11,0,10,27.42,20.6,63,0,29.26,30.08,3595,,
0.310558634344488,7/22/2016,12,0,10,27.96,21.1,61,5,29.25,30.07,3622.5,,
0.469565665582195,7/22/2016,13,0,10,28.29,22.2,67,6,29.24,30.06,3564.75,,
0.306346494704485,7/22/2016,14,0,10,28.37,22.2,67,5,29.23,30.05,3681.75,,
0.301795379025862,7/22/2016,15,0,10,28.9,22.8,65,5,29.21,30.03,3403.5,,
0.969492956297472,7/22/2016,16,0,10,28.99,23.3,70,5,29.2,30.02,2804.25,,
0.451867243507877,7/22/2016,17,0,10,28.62,22.8,67,0,29.18,30,1905.5,,
0.140859305858612,7/23/2016,6,0,6,23.62,22.2,90,0,29.21,30.03,160.18,,
0.405310322996229,7/23/2016,7,0,10,25.93,23.3,85,0,29.21,30.03,788.5,,
0.711561918957159,7/23/2016,8,0,10,27.45,23.3,74,0,29.22,30.04,1838.5,,
0.137431317707524,7/23/2016,9,0.19,10,28.21,24.4,80,6,29.2,30.02,2820.5,,
0.213252190034837,7/23/2016,10,0,10,28.96,23.9,74,7,29.2,30.02,3294,,
0.305931851500645,7/23/2016,11,0.44,10,29.45,24.4,75,6,29.2,30.02,3540.5,,
0.750039541861042,7/23/2016,12,0.44,10,30,23.9,70,6,29.2,30.02,3963.25,,
0.175965818343684,7/23/2016,13,0.19,10,30.36,24.4,70,7,29.19,30.01,3710.75,,
0.64139536395669,7/23/2016,14,0.72,10,30.87,25.82,70,5.11,29.2,29.99,2572.5,,
0.964130597887561,7/23/2016,15,0.19,10,30.77,25.6,72,6,29.15,29.97,2427,,
0.892997519811615,7/23/2016,16,0,10,30.3,25.89,70.22,6,29.16,29.95,2284,,
0.658281220821664,7/23/2016,17,0,10,30.21,25.89,74.67,5.11,29.15,29.94,1293.75,,
0.848963601049036,7/24/2016,6,0,2,24.75,23.3,94,6,29.15,29.97,149.33,,
0.722354149213061,7/24/2016,7,0,3.25,26.51,24.4,91,7.5,29.16,29.98,736.5,,
0.923574749613181,7/24/2016,8,0,5,28.32,25,85,8,29.16,29.98,1622,,
0.620168851921335,7/24/2016,9,0.19,7,29.36,25.6,82,9,29.17,29.99,2739.25,,
0.583712502149865,7/24/2016,10,0,9,30.1,25.6,77,11,29.16,29.98,3449,,
0.547938054660335,7/24/2016,11,0.19,10,30.79,25.6,75,14,29.15,29.97,3812.75,,
0.301000626757741,7/24/2016,12,0,10,31.59,25.96,68.44,10.11,29.15,29.94,4199.5,,
0.522037789225578,7/24/2016,13,0,10,31.63,25,70,10,29.14,29.96,3725.25,,
0.3652926646173,7/24/2016,14,0,10,31.21,25.6,68,10,29.13,29.95,3987.75,,
0.04974232846871,7/24/2016,15,0,10,30.41,26.1,77,9,29.11,29.93,2881.75,,
0.862690148409456,7/24/2016,16,0,10,30.11,26.1,80,9,29.1,29.92,1415.25,,
0.062902582110837,7/24/2016,17,0,10,30.11,26.1,80,7,29.1,29.92,700.25,,
0.097149879671633,7/25/2016,6,0,10,22.01,20.6,90,7,29.19,30.01,246.45,,
0.647152150515467,7/25/2016,7,0,10,23.12,21.1,90,0,29.18,30,586,,
0.498657705262303,7/25/2016,8,0,10,24.03,21.7,85,0,29.2,30.02,1760.75,,
0.542051118100062,7/25/2016,9,0,10,24.45,22.2,85,8,29.22,30.04,1543.5,,
0.698237333679572,7/25/2016,10,0.19,10,25.29,22.2,85,8,29.23,30.05,1467.5,,
0.881638719001785,7/25/2016,11,0.19,10,26.08,22.8,82,7,29.23,30.05,2035.25,,
0.589913724223152,7/25/2016,12,0,10,27.15,22.8,77,6,29.23,30.05,2730.75,,
0.466640907339752,7/25/2016,13,0,10,27.87,23.3,74,7,29.2,30.02,3196.5,,
0.631484883837402,7/25/2016,14,0.44,10,28.02,22.8,72,7,29.19,30.01,3053.75,,
0.688090920215473,7/25/2016,15,0.73,10,27.55,23.13,75,5.67,29.18,30,1311,,
0.335204763105139,7/25/2016,16,1,10,27.78,23.3,74,0,29.18,30,1319.5,,
0.639861926669255,7/25/2016,17,0.75,10,27.5,22.87,72.67,6.33,29.17,29.99,878.25,,
0.121840053470805,7/26/2016,6,1,10,22.26,20.6,84,6,29.23,30.05,75.85,,
0.940567929763347,7/26/2016,7,1,10,23.95,17.8,69,6,29.25,30.07,347.75,,
0.065155396703631,7/26/2016,8,0,10,25.24,18.9,71,8,29.25,30.07,1643.5,,
0.578535981243476,7/26/2016,9,0.83,10,26.49,19.36,61.32,5.76,29.28,30.07,2594.5,,
0.483250492718071,7/26/2016,10,0.71,10,27,19.06,59.19,6.44,29.28,30.07,3108.75,,
0.53896035766229,7/26/2016,11,0.21,10,27.1,19.97,59.47,7.06,29.28,30.07,2544.5,,
0.204245597589761,7/26/2016,12,0.19,10,26.76,20,67,7,29.24,30.06,2625.75,,
0.878242232138291,7/26/2016,13,0,10,26.93,20.6,67,8,29.23,30.05,2446.25,,
0.877576164901257,7/26/2016,14,0,10,27.33,20.6,65,5,29.22,30.04,3591.25,,
0.590388522716239,7/26/2016,15,0,10,27.71,20,61,5,29.2,30.02,3411,,
0.064448980148882,7/26/2016,16,0,10,27.64,20.6,65,7,29.19,30.01,2821.25,,
0.977788859978318,7/26/2016,17,0,10,27.28,21.1,65,5,29.2,30.02,1539,,
0.779583633178845,7/27/2016,6,0,7,20.07,18.9,90,3,29.23,30.05,158.4,,
0.723883842816576,7/27/2016,7,0,9,23.1,20,84,3,29.22,30.04,840.75,,
0.353896850021556,7/27/2016,8,0,10,25.05,21.1,79,7,29.21,30.03,2000.25,,
0.080500209471211,7/27/2016,9,0,10,26.5,21.1,72,7,29.2,30.02,3025.25,,
